Kevin Downing	None	https://www.politifact.com/personalities/kevin-downing/
Heritage Foundation	None	https://www.politifact.com/personalities/heritage-foundation/
Tyler Kistner	Republican	https://www.politifact.com/personalities/tyler-kistner/
Bill McCollum	Republican	https://www.politifact.com/personalities/bill-mccollum/
Raging Elephants	Republican	https://www.politifact.com/personalities/raging-elephants/
Scott Jones	Republican	https://www.politifact.com/personalities/scott-jones/
Alexander Strenger	None	https://www.politifact.com/personalities/alexander-strenger/
Mike Bost	Republican	https://www.politifact.com/personalities/mike-bost/
Tim Westley	Republican	https://www.politifact.com/personalities/tim-westley/
Broward Republican Executive Committee	Republican	https://www.politifact.com/personalities/broward-republican-executive-committee/
Joy Behar	None	https://www.politifact.com/personalities/joy-behar/
Georgia Green Party	None	https://www.politifact.com/personalities/georgia-green-party/
Ed Emery	Republican	https://www.politifact.com/personalities/ed-emery/
Katty Kay	None	https://www.politifact.com/personalities/katty-kay/
Joshua Miller	Democrat	https://www.politifact.com/personalities/joshua-miller/
Meghan McCain	Talk show host	https://www.politifact.com/personalities/meghan-mccain/
Raymond Walter	Republican	https://www.politifact.com/personalities/raymond-walter/
Rod Blagojevich	Democrat	https://www.politifact.com/personalities/rod-blagojevich/
Dennis Bonnen	Republican	https://www.politifact.com/personalities/dennis-bonnen/
Phil Scott	Republican	https://www.politifact.com/personalities/phil-scott/
Nick Gillespie	None	https://www.politifact.com/personalities/nick-gillespie/
Michael Solomon	Democrat	https://www.politifact.com/personalities/michael-solomon/
The Tax Foundation	None	https://www.politifact.com/personalities/tax-foundation/
Democratic candidates for Wisconsin governor	Democrat	https://www.politifact.com/personalities/democratic-candidates-wisconsin-governor/
Dwayne Bohac	Republican	https://www.politifact.com/personalities/dwayne-bohac/
Pat Robertson	Republican	https://www.politifact.com/personalities/pat-robertson/
Creflo Dollar	None	https://www.politifact.com/personalities/creflo-dollar/
Crime Victims United of Oregon	None	https://www.politifact.com/personalities/crime-victims-united-oregon/
Jane Norton	Republican	https://www.politifact.com/personalities/jane-norton/
Dale Righter	Republican	https://www.politifact.com/personalities/dale-righter/
Teresa Paiva Weed	Democrat	https://www.politifact.com/personalities/teresa-paiva-weed/
Steve Scalise	Republican	https://www.politifact.com/personalities/steve-scalise/
Jonathan Turley	None	https://www.politifact.com/personalities/jonathan-turley/
James Woods	None	https://www.politifact.com/personalities/james-woods/
AsAmericanAsApplePie.org	None	https://www.politifact.com/personalities/asamericanasapplepieorg/
Joe Manchin	Democrat	https://www.politifact.com/personalities/joe-manchin/
Austin Fund for Quality Healthcare	None	https://www.politifact.com/personalities/austin-fund-quality-healthcare/
Dave Schwartz	Republican	https://www.politifact.com/personalities/dave-schwartz/
Democratic National Committee	Democrat	https://www.politifact.com/personalities/democratic-national-committee/
Ralph Long	Democrat	https://www.politifact.com/personalities/ralph-long/
Americans Against Food Taxes	None	https://www.politifact.com/personalities/americans-against-food-taxes/
End Citizens United	Organization	https://www.politifact.com/personalities/end-citizens-united/
Todd Hunter	Republican	https://www.politifact.com/personalities/todd-hunter/
Orly Taitz	None	https://www.politifact.com/personalities/orly-taitz/
Tony Kurtz	Republican	https://www.politifact.com/personalities/tony-kurtz/
Don't Let Florida Go To Pot	Organization	https://www.politifact.com/personalities/dont-let-florida-go-pot/
Todd Wilcox	Republican	https://www.politifact.com/personalities/todd-wilcox/
Newt Gingrich	Republican	https://www.politifact.com/personalities/newt-gingrich/
Richard Hudson	Republican	https://www.politifact.com/personalities/richard-hudson/
Rose Mary Grant	Activist	https://www.politifact.com/personalities/rose-mary-grant/
Diane Allen	Republican	https://www.politifact.com/personalities/diane-allen/
David Perdue	Republican	https://www.politifact.com/personalities/david-perdue/
Alex Azar	Republican	https://www.politifact.com/personalities/alex-azar/
Phil McGraw	Talk show host	https://www.politifact.com/personalities/phil-mcgraw/
Julian Bradley	Republican	https://www.politifact.com/personalities/julian-bradley/
Jim Carrey	None	https://www.politifact.com/personalities/jim-carrey/
Ashley Moody	Republican	https://www.politifact.com/personalities/ashley-moody/
Diane Denish	Democrat	https://www.politifact.com/personalities/diane-denish/
Orrin Hatch	Republican	https://www.politifact.com/personalities/orrin-hatch/
Ra�l Castro	None	https://www.politifact.com/personalities/raul-castro/
CNSNews	Organization	https://www.politifact.com/personalities/cnsnews/
Mark Sickles	Democrat	https://www.politifact.com/personalities/mark-sickles/
Democrats Rising	Democrat	https://www.politifact.com/personalities/democrats-rising/
Rod Smith	Democrat	https://www.politifact.com/personalities/rod-smith/
John G. Edwards	Democrat	https://www.politifact.com/personalities/john-g-edwards/
Eve Schatelowitz Alcantar	Democrat	https://www.politifact.com/personalities/eve-schatelowitz-alcantar/
Duf Sundheim	Republican	https://www.politifact.com/personalities/duf-sundheim/
Dane Eagle	Republican	https://www.politifact.com/personalities/dane-eagle/
Rick Scott's Starbucks heckler	Activist	https://www.politifact.com/personalities/rick-scotts-starbucks-heckler/
Xavier Becerra	Democrat	https://www.politifact.com/personalities/xavier-becerra/
Georgia politicians	None	https://www.politifact.com/personalities/georgia-politicians/
Jim Cooper	Democrat	https://www.politifact.com/personalities/jim-cooper/
Jon Voight	Republican	https://www.politifact.com/personalities/jon-voight/
Save Flexible Spending Plans	None	https://www.politifact.com/personalities/save-flexible-spending-plans/
Robin Schimminger	Democrat	https://www.politifact.com/personalities/robin-schimminger/
Jess McIntosh	Democrat	https://www.politifact.com/personalities/jess-mcintosh/
Pierre Thomas	None	https://www.politifact.com/personalities/pierre-thomas/
David Shuster	None	https://www.politifact.com/personalities/david-shuster/
Beth Parlato	Republican	https://www.politifact.com/personalities/beth-parlato/
Paul Gigot	Journalist	https://www.politifact.com/personalities/paul-gigot/
Mike Huckabee	Republican	https://www.politifact.com/personalities/mike-huckabee/
Jason Kander	Democrat	https://www.politifact.com/personalities/jason-kander/
Ed Schultz	None	https://www.politifact.com/personalities/ed-schultz/
Anissa Naouai	None	https://www.politifact.com/personalities/anissa-naouai/
Jeff Reardon	Democrat	https://www.politifact.com/personalities/jeff-reardon/
Cory Booker	Democrat	https://www.politifact.com/personalities/cory-booker/
Chain email	None	https://www.politifact.com/personalities/chain-email/
Violence Policy Center	None	https://www.politifact.com/personalities/violence-policy-center/
Steven Schale	Democrat	https://www.politifact.com/personalities/steven-schale/
Catherine Taylor	Republican	https://www.politifact.com/personalities/catherine-taylor/
New Day for America	Organization	https://www.politifact.com/personalities/new-day-america/
Brandon Creighton	Republican	https://www.politifact.com/personalities/brandon-creighton/
Dave Brat	Republican	https://www.politifact.com/personalities/dave-brat/
Atlanta Braves	None	https://www.politifact.com/personalities/atlanta-braves/
Malcolm Jenkins	None	https://www.politifact.com/personalities/malcolm-jenkins/
John Macco	Republican	https://www.politifact.com/personalities/john-macco/
Ora Houston	None	https://www.politifact.com/personalities/ora-houston/
Frank Ortis	Democrat	https://www.politifact.com/personalities/frank-ortis/
Multnomah County Library Foundation	Organization	https://www.politifact.com/personalities/multnomah-county-library-foundation/
Mike Polensek	Democrat	https://www.politifact.com/personalities/mike-polensek/
Eco News	None	https://www.politifact.com/personalities/eco-news/
American Petroleum Institute	None	https://www.politifact.com/personalities/american-petroleum-institute/
Rees Lloyd	None	https://www.politifact.com/personalities/rees-lloyd/
Jeff Atwater	Republican	https://www.politifact.com/personalities/jeff-atwater/
Leonard Pitts, Jr.	Democrat	https://www.politifact.com/personalities/leonard-pitts-jr/
Eric Swalwell	Democrat	https://www.politifact.com/personalities/eric-swalwell/
Michael M. Crow	None	https://www.politifact.com/personalities/michael-m-crow/
Matt Dolan	Republican	https://www.politifact.com/personalities/matt-dolan/
Tim Lee	Republican	https://www.politifact.com/personalities/tim-lee/
Yes on 82 and 83 campaign	Organization	https://www.politifact.com/personalities/yes-82-and-83-campaign/
Matt Schlapp	Republican	https://www.politifact.com/personalities/matt-schlapp/
Gingrich 2 Gingrich	Republican	https://www.politifact.com/personalities/gingrich-2/
Mike Gallagher	Republican	https://www.politifact.com/personalities/mike-gallagher/
Philip Van Cleave	Organization	https://www.politifact.com/personalities/philip-van-cleave/
Stephen Hayes	None	https://www.politifact.com/personalities/stephen-hayes/
James Moore	None	https://www.politifact.com/personalities/jim-moore/
Ricardo Lara	Democrat	https://www.politifact.com/personalities/ricardo-lara/
Joseph Trillo	Republican	https://www.politifact.com/personalities/joseph-trillo/
Monica Crowley	Republican	https://www.politifact.com/personalities/monica-crowley/
Juan "Chuy" Hinojosa	Democrat	https://www.politifact.com/personalities/juan-chuy-hinojosa/
Jeff Clemens	Democrat	https://www.politifact.com/personalities/jeff-clemens/
John Buss	None	https://www.politifact.com/personalities/john-buss/
David Boies	Democrat	https://www.politifact.com/personalities/david-boies/
Joseph McNamara	Democrat	https://www.politifact.com/personalities/joseph-mcnamara/
Nicholas Burns	None	https://www.politifact.com/personalities/nicholas-burns/
Michael Mule'	Republican	https://www.politifact.com/personalities/michael-mule/
Mark Harris 2	Republican	https://www.politifact.com/personalities/mark-harris-nc/
Consumers for Smart Solar	Organization	https://www.politifact.com/personalities/consumers-smart-solar/
Tennessee Democratic Party	Democrat	https://www.politifact.com/personalities/tennessee-democratic-party/
Kathy Barnette	Republican	https://www.politifact.com/personalities/kathy-barnette/
Ocean State Policy Research Institute	Organization	https://www.politifact.com/personalities/ocean-state-policy-research-institute/
Franklin Graham	None	https://www.politifact.com/personalities/franklin-graham/
Mike Rawlings	Democrat	https://www.politifact.com/personalities/mike-rawlings/
Rob Astorino	Republican	https://www.politifact.com/personalities/rob-astorino/
Mike Rogers 2	Republican	https://www.politifact.com/personalities/mike-rogers-2/
VoteVets.org	None	https://www.politifact.com/personalities/votevetsorg/
America First Political Committee	Organization	https://www.politifact.com/personalities/america-first-political-committee/
Dan Bishop	Republican	https://www.politifact.com/personalities/dan-bishop/
Matt Damon	None	https://www.politifact.com/personalities/matt-damon/
Siobhan Dunnavant	Republican	https://www.politifact.com/personalities/siobhan-dunnavant/
Kathy Hochul	Democrat	https://www.politifact.com/personalities/kathy-hochul/
Scott Walker	Republican	https://www.politifact.com/personalities/scott-walker/
Dawn Buckingham	Republican	https://www.politifact.com/personalities/dawn-buckingham/
J.K. Rowling	None	https://www.politifact.com/personalities/jk-rowling/
Americans for a Strong Defense	Republican	https://www.politifact.com/personalities/americans-strong-defense/
New Jersey Education Association	None	https://www.politifact.com/personalities/new-jersey-education-association/
Phyllis Schlafly	Republican	https://www.politifact.com/personalities/phyllis-schlafly/
nofakenews-online	None	https://www.politifact.com/personalities/nofakenews-online/
Ken Zarifis	Activist	https://www.politifact.com/personalities/ken-zarifis/
Mike Hashimoto	None	https://www.politifact.com/personalities/mike-hashimoto/
Deirdre Imus	Republican	https://www.politifact.com/personalities/deirdre-imus/
Linda Coleman	Democrat	https://www.politifact.com/personalities/linda-coleman/
Clay Cox	Republican	https://www.politifact.com/personalities/clay-cox/
Raymond Frank	Republican	https://www.politifact.com/personalities/raymond-frank/
Boyd Richie	Democrat	https://www.politifact.com/personalities/boyd-richie/
JB Pritzker	Democrat	https://www.politifact.com/personalities/jb-pritzker/
Florida Democratic Party	Democrat	https://www.politifact.com/personalities/florida-democratic-party/
Michael MacDonald	Republican	https://www.politifact.com/personalities/michael-macdonald/
Jodie Laubenberg	Republican	https://www.politifact.com/personalities/jodie-laubenberg/
Tina Freitas	Republican	https://www.politifact.com/personalities/tina-freitas/
Michael Riley	Republican	https://www.politifact.com/personalities/michael-riley/
Liberty Headlines	None	https://www.politifact.com/personalities/liberty-headlines/
Chris Murphy	Democrat	https://www.politifact.com/personalities/chris-murphy/
Kevin Russell	None	https://www.politifact.com/personalities/kevin-russell/
Ultraviolet	None	https://www.politifact.com/personalities/ultraviolet/
Common Sense Now	None	https://www.politifact.com/personalities/common-sense-now/
Steve Spinnett	None	https://www.politifact.com/personalities/steve-spinnett/
Newsflash	None	https://www.politifact.com/personalities/newsflash/
Chris McCalla	Organization	https://www.politifact.com/personalities/chris-mccalla/
Hank Williams Jr.	None	https://www.politifact.com/personalities/hank-williams-jr/
For Our Daughters RI	Organization	https://www.politifact.com/personalities/our-daughters-ri/
Republican Governors Association	Republican	https://www.politifact.com/personalities/republican-governors-association/
Andy Gronik	Democrat	https://www.politifact.com/personalities/andy-gronik/
Leonard Lance	Republican	https://www.politifact.com/personalities/leonard-lance/
Mary Olson	None	https://www.politifact.com/personalities/mary-olson/
Andrew White	Democrat	https://www.politifact.com/personalities/andrew-white/
Doug Stoner	Democrat	https://www.politifact.com/personalities/doug-stoner/
Joe Heck	Republican	https://www.politifact.com/personalities/joe-heck/
Everett Rice	Republican	https://www.politifact.com/personalities/everett-rice/
Brian Treece	None	https://www.politifact.com/personalities/brian-treece/
Elizabeth Ames Jones	Republican	https://www.politifact.com/personalities/elizabeth-ames-jones/
Kent Conrad	Democrat	https://www.politifact.com/personalities/kent-conrad/
Gary Kelly	Business leader	https://www.politifact.com/personalities/gary-kelly/
Richard Cordray	Democrat	https://www.politifact.com/personalities/richard-cordray/
Tom Mechler	Republican	https://www.politifact.com/personalities/tom-mechler/
Citizens for a Progressive Wisconsin	None	https://www.politifact.com/personalities/citizens-progressive-wisconsin/
Planned Parenthood	None	https://www.politifact.com/personalities/planned-parenthood/
Kimberly Klacik	Republican	https://www.politifact.com/personalities/kimberly-klacik/
Sensible Transportation Solutions for Austin PAC	None	https://www.politifact.com/personalities/sensible-transportation-solutions-austin-pac/
Debbie Mayfield	Republican	https://www.politifact.com/personalities/debbie-mayfield/
Chris Redfern	Democrat	https://www.politifact.com/personalities/chris-redfern/
America's Health Insurance Plans	None	https://www.politifact.com/personalities/americas-health-insurance-plans/
Conservative Tribune	None	https://www.politifact.com/personalities/conservative-tribune/
Scott Jenkins	Republican	https://www.politifact.com/personalities/scott-jenkins/
Frank Keating	Republican	https://www.politifact.com/personalities/frank-keating/
Mary Lazich	Republican	https://www.politifact.com/personalities/mary-lazich/
Peter McCollough	None	https://www.politifact.com/personalities/peter-mccollough/
Chuck Norris	Republican	https://www.politifact.com/personalities/chuck-norris/
Realtime Politics	None	https://www.politifact.com/personalities/realtime-politics/
David Gura	None	https://www.politifact.com/personalities/david-gura/
David Rivera	Republican	https://www.politifact.com/personalities/david-rivera/
Donald Trump Jr.	Republican	https://www.politifact.com/personalities/donald-trump-jr/
Virginia First Foundation	Republican	https://www.politifact.com/personalities/virginia-first-foundation/
Wisconsin Initiative	None	https://www.politifact.com/personalities/wisconsin-initiative/
Bill McCoshen	Republican	https://www.politifact.com/personalities/bill-mccoshen/
Robert Astorino	Republican	https://www.politifact.com/personalities/robert-astorino/
American Unity PAC	Republican	https://www.politifact.com/personalities/american-unity-pac/
Rick Saccone	Republican	https://www.politifact.com/personalities/rick-saccone/
Michael Edmondson	Democrat	https://www.politifact.com/personalities/michael-edmondson/
Onward Ohio	Republican	https://www.politifact.com/personalities/onward-ohio/
soutwest-air.com	None	https://www.politifact.com/personalities/soutwest-aircom/
Alex Padilla	Democrat	https://www.politifact.com/personalities/alex-padilla/
Janet Bewley	Democrat	https://www.politifact.com/personalities/janet-bewley/
Roy Zimmerman	Activist	https://www.politifact.com/personalities/roy-zimmerman/
John Stone	Republican	https://www.politifact.com/personalities/john-stone/
Jessica King	Democrat	https://www.politifact.com/personalities/jessica-king/
ThinkProgress	None	https://www.politifact.com/personalities/thinkprogress/
Angela Bean	Republican	https://www.politifact.com/personalities/angela-bean/
Bill Heller	Democrat	https://www.politifact.com/personalities/bill-heller/
Bill Stanley	Republican	https://www.politifact.com/personalities/bill-stanley/
Mike Wise	None	https://www.politifact.com/personalities/mike-wise/
Mar�a Teresa Kumar	None	https://www.politifact.com/personalities/maria-teresa-kumar/
Jim Keffer	Republican	https://www.politifact.com/personalities/jim-keffer/
David Rible	Republican	https://www.politifact.com/personalities/david-rible/
Tom Daschle	Democrat	https://www.politifact.com/personalities/tom-daschle/
Ryan Zinke	Republican	https://www.politifact.com/personalities/ryan-zinke/
Russ Fulcher	Republican	https://www.politifact.com/personalities/russ-fulcher/
Randy Feenstra	Republican	https://www.politifact.com/personalities/randy-feenstra/
Jeff Mann	None	https://www.politifact.com/personalities/jeff-mann/
One Wisconsin Now	Organization	https://www.politifact.com/personalities/one-wisconsin-now/
Tom Pauken	Republican	https://www.politifact.com/personalities/tom-pauken/
Harry Reid	Democrat	https://www.politifact.com/personalities/harry-reid/
Jennifer Beck	Republican	https://www.politifact.com/personalities/jennifer-beck/
John Hutson	None	https://www.politifact.com/personalities/john-hutson/
Charlotte Lehan	None	https://www.politifact.com/personalities/charlotte-lehan/
Rhode Island Senate	None	https://www.politifact.com/personalities/rhode-island-senate/
Chuck Fleischmann	Republican	https://www.politifact.com/personalities/chuck-fleischmann/
Antonio Villaraigosa	Democrat	https://www.politifact.com/personalities/antonio-villaraigosa/
Tommy Tuberville	Republican	https://www.politifact.com/personalities/tommy-tuberville/
Herschel Walker	Republican	https://www.politifact.com/personalities/herschel-walker/
New Jersey Assembly Democrats	Democrat	https://www.politifact.com/personalities/new-jersey-assembly-democrats/
Jonathan Jarvis	None	https://www.politifact.com/personalities/jonathan-jarvis/
Barbara Keshishian	None	https://www.politifact.com/personalities/barbara-keshishian/
Atlanta Police Foundation	None	https://www.politifact.com/personalities/atlanta-police-foundation/
League of Conservation Voters	Organization	https://www.politifact.com/personalities/league-conservation-voters/
Ann Coulter	Republican	https://www.politifact.com/personalities/ann-coulter/
Renee Hoagenson	Democrat	https://www.politifact.com/personalities/renee-hoagenson/
Will Kraus	Republican	https://www.politifact.com/personalities/will-kraus/
PuppetStringNews.com	None	https://www.politifact.com/personalities/puppetstringnewscom/
Aaron DeGroot	Republican	https://www.politifact.com/personalities/aaron-degroot/
Tom Kean Jr.	Republican	https://www.politifact.com/personalities/tom-kean-jr/
Glen Sturtevant	Republican	https://www.politifact.com/personalities/glen-sturtevant/
Steve Chabot	Republican	https://www.politifact.com/personalities/steve-chabot/
Claire Suggs	None	https://www.politifact.com/personalities/claire-suggs/
Adam Schiff	Democrat	https://www.politifact.com/personalities/adam-schiff/
George Allen	Republican	https://www.politifact.com/personalities/george-allen/
Susan Combs	Republican	https://www.politifact.com/personalities/susan-combs/
Rosa DeLauro	Democrat	https://www.politifact.com/personalities/rosa-delauro/
Ideas Illinois	None	https://www.politifact.com/personalities/ideas-illinois/
Clayton County Government	None	https://www.politifact.com/personalities/clayton-county-government/
George Flinn	Republican	https://www.politifact.com/personalities/george-flinn/
Public Notice	None	https://www.politifact.com/personalities/public-notice/
Debbie Mucarsel-Powell	Democrat	https://www.politifact.com/personalities/debbie-mucarsel-powell/
Elizabeth Roberts	Democrat	https://www.politifact.com/personalities/elizabeth-roberts/
Patrick Gallivan	Republican	https://www.politifact.com/personalities/patrick-gallivan/
Florida Stop Common Core Coalition	None	https://www.politifact.com/personalities/florida-stop-common-core-coalition/
usdeplorablesnews.com	Republican	https://www.politifact.com/personalities/usdeplorablesnewscom/
Patriot Majority PAC	None	https://www.politifact.com/personalities/patriot-majority-pac/
Huma Abedin	Democrat	https://www.politifact.com/personalities/huma-abedin/
Mike Plant	None	https://www.politifact.com/personalities/mike-plant/
Kenneth McKay	Republican	https://www.politifact.com/personalities/kenneth-mckay/
Various media reports 2	None	https://www.politifact.com/personalities/various-media-reports/
Carlos Trujillo	Republican	https://www.politifact.com/personalities/carlos-trujillo/
Bud Chiles	Independent	https://www.politifact.com/personalities/bud-chiles/
Penny Bernard Schaber	Democrat	https://www.politifact.com/personalities/penny-bernard-schaber/
Eric Kearney	Democrat	https://www.politifact.com/personalities/eric-kearney/
Mike Turzai	Republican	https://www.politifact.com/personalities/mike-turzai/
Sam Olens	Republican	https://www.politifact.com/personalities/sam-olens/
Karen Sage	Democrat	https://www.politifact.com/personalities/karen-sage/
Kevin Flynn	State official	https://www.politifact.com/personalities/kevin-flynn/
Todd Staples	Republican	https://www.politifact.com/personalities/todd-staples/
Melissa Agard	Democrat	https://www.politifact.com/personalities/melissa-agard/
For Our Future PAC	None	https://www.politifact.com/personalities/our-future-pac/
Tom Cole	Republican	https://www.politifact.com/personalities/tom-cole/
Fulton County Health and Wellness	None	https://www.politifact.com/personalities/fulton-county-health-and-wellness/
Vicky Hartzler	Republican	https://www.politifact.com/personalities/vicky-hartzler/
Sonji Jacobs	Democrat	https://www.politifact.com/personalities/sonji-jacobs/
Amy Klobuchar	Democrat	https://www.politifact.com/personalities/amy-klobuchar/
Jeanne Ives	Republican	https://www.politifact.com/personalities/jeanne-ives/
Nick Schroer	Republican	https://www.politifact.com/personalities/nick-schroer/
Erik Paulsen	Republican	https://www.politifact.com/personalities/erik-paulsen/
Clackamas County Democrats	Democrat	https://www.politifact.com/personalities/clackamas-county-democrats/
Jeff Brandes	Republican	https://www.politifact.com/personalities/jeff-brandes/
Patrick Gaspard	Democrat	https://www.politifact.com/personalities/patrick-gaspard/
Wisconsin Medical Society	None	https://www.politifact.com/personalities/wisconsin-medical-society/
No on 56 campaign	Organization	https://www.politifact.com/personalities/no-56-campaign/
Lon Burnam	Democrat	https://www.politifact.com/personalities/lon-burnam/
Sam Brownback	Republican	https://www.politifact.com/personalities/sam-brownback/
Joe Straus	Republican	https://www.politifact.com/personalities/joe-straus/
Tariq El-Shabazz	Democrat	https://www.politifact.com/personalities/tariq-el-shabazz/
Marjorie Dannenfelser	Newsmaker	https://www.politifact.com/personalities/marjorie-dannenfelser/
Evening World	None	https://www.politifact.com/personalities/evening-world/
Kirstjen Nielsen	None	https://www.politifact.com/personalities/kirstjen-nielsen/
Megyn Kelly	None	https://www.politifact.com/personalities/megyn-kelly/
Burrell Ellis	Democrat	https://www.politifact.com/personalities/burrell-ellis/
Roger Goodell	None	https://www.politifact.com/personalities/roger-goodell/
John Edwards	Democrat	https://www.politifact.com/personalities/john-edwards/
Mooncult	Newsmaker	https://www.politifact.com/personalities/Mooncult/
John Nygren	Republican	https://www.politifact.com/personalities/john-nygren/
NumbersUSA	None	https://www.politifact.com/personalities/numbers-usa/
Kathryn Starkey	Republican	https://www.politifact.com/personalities/kathryn-starkey/
Ann Marie Buerkle	Republican	https://www.politifact.com/personalities/ann-marie-buerkle/
John Albers	Republican	https://www.politifact.com/personalities/john-albers/
Bill Seitz	Republican	https://www.politifact.com/personalities/bill-seitz/
Paul "Skip" Stam	Republican	https://www.politifact.com/personalities/paul-skip-stam/
TeddyStick.com	None	https://www.politifact.com/personalities/teddystickcom/
NextGen Climate Action Committee	Democrat	https://www.politifact.com/personalities/next-generation-climate-action-committee/
Our American Century	Organization	https://www.politifact.com/personalities/our-american-century/
Dallas Woodhouse	Republican	https://www.politifact.com/personalities/dallas-woodhouse/
Louis Marinelli	Independent	https://www.politifact.com/personalities/louis-marinelli/
National Education Association	None	https://www.politifact.com/personalities/national-education-association/
Billboard	None	https://www.politifact.com/personalities/billboard/
Markel Hutchins	Democrat	https://www.politifact.com/personalities/markel-hutchins/
Paul Howard	None	https://www.politifact.com/personalities/paul-howard/
Curt Schilling	Republican	https://www.politifact.com/personalities/curt-schilling/
Hillary Mann Leverett	None	https://www.politifact.com/personalities/hillary-mann-leverett/
Kaye Kory	Democrat	https://www.politifact.com/personalities/kaye-kory/
Lynette Howard	Republican	https://www.politifact.com/personalities/lynette-howard/
Jay Rockefeller	Democrat	https://www.politifact.com/personalities/jay-rockefeller/
League of Women Voters of the Austin Area	Organization	https://www.politifact.com/personalities/league-women-voters-austin-area/
Chris Koster	Democrat	https://www.politifact.com/personalities/chris-koster/
Rick Baker	None	https://www.politifact.com/personalities/rick-baker/
Abigail Spanberger	Democrat	https://www.politifact.com/personalities/abigail-spanberger/
Paul Summers	None	https://www.politifact.com/personalities/paul-summers/
Stuart Varney	Republican	https://www.politifact.com/personalities/stuart-varney/
Florida Education Association	None	https://www.politifact.com/personalities/florida-education-association/
Ben Hall	Democrat	https://www.politifact.com/personalities/ben-hall/
Planned Parenthood Action Fund	None	https://www.politifact.com/personalities/planned-parenthood-action-fund/
Willie Robertson	Republican	https://www.politifact.com/personalities/willie-robertson/
Brandon Morse	None	https://www.politifact.com/personalities/brandon-morse/
Government is Not God PAC	None	https://www.politifact.com/personalities/government-not-god-pac/
Eric Burlison	Republican	https://www.politifact.com/personalities/eric-burlison/
Karl Rove	Republican	https://www.politifact.com/personalities/karl-rove/
Joseph Andriole	Labor leader	https://www.politifact.com/personalities/joseph-andriole/
New Jersey Senate Democrats	Democrat	https://www.politifact.com/personalities/new-jersey-senate-democrats/
Politics WatchDog	None	https://www.politifact.com/personalities/politics-watchdog/
Lone Star First	Democrat	https://www.politifact.com/personalities/lone-star-first/
Gregory J. Costantino	Democrat	https://www.politifact.com/personalities/gregory-j-costantino/
Robert Kando	State official	https://www.politifact.com/personalities/robert-kando/
Andrea Tantaros	None	https://www.politifact.com/personalities/andrea-tantaros/
YG Action Fund	Republican	https://www.politifact.com/personalities/yg-action-fund/
Donald McEachin	Democrat	https://www.politifact.com/personalities/donald-mceachin/
Julie Mayfield	Democrat	https://www.politifact.com/personalities/julie-mayfield/
Michael Doherty	Republican	https://www.politifact.com/personalities/michael-doherty/
New York Republican State Committee	Republican	https://www.politifact.com/personalities/new-york-republican-state-committee/
Brad Woodhouse	Democrat	https://www.politifact.com/personalities/brad-woodhouse/
Ken Allen	Democrat	https://www.politifact.com/personalities/ken-allen/
Club for Growth	None	https://www.politifact.com/personalities/club-growth/
Sharlene Leurig	None	https://www.politifact.com/personalities/sharlene-leurig/
Tim Ziemer	None	https://www.politifact.com/personalities/tim-ziemer/
Alissa Keny-Guyer	Democrat	https://www.politifact.com/personalities/alissa-keny-guyer/
Patricia McCloskey	Republican	https://www.politifact.com/personalities/patricia-mccloskey/
Civitas Institute	None	https://www.politifact.com/personalities/civitas-institute/
Sheila Bynum-Coleman	Democrat	https://www.politifact.com/personalities/sheila-bynum-coleman/
Rob Gleason	Republican	https://www.politifact.com/personalities/rob-gleason/
Betsy DeVos	Republican	https://www.politifact.com/personalities/betsy-devos/
Iowans for Some Semblance of Christian Decency	None	https://www.politifact.com/personalities/iowans-some-semblance-christian-decency/
Shaun Ireland	None	https://www.politifact.com/personalities/shaun-ireland/
Michael Gableman	Republican	https://www.politifact.com/personalities/michael-gableman/
Keep Austin Healthy PAC	None	https://www.politifact.com/personalities/keep-austin-healthy-pac/
Jon Bramnick	Republican	https://www.politifact.com/personalities/jon-bramnick/
Earnell Lucas	Democrat	https://www.politifact.com/personalities/earnell-lucas/
Chris Matthews	None	https://www.politifact.com/personalities/chris-matthews/
Jeffrey Grybowski	Business leader	https://www.politifact.com/personalities/jeffrey-grybowski/
Jean Casarez	None	https://www.politifact.com/personalities/jean-casarez/
Nancy Mace	Republican	https://www.politifact.com/personalities/nancy-mace/
John Birch Society	Organization	https://www.politifact.com/personalities/john-birch-society/
Michael Savage	None	https://www.politifact.com/personalities/michael-savage/
Bob Onder	Republican	https://www.politifact.com/personalities/bob-onder/
Special Operations OPSEC Education Fund	None	https://www.politifact.com/personalities/special-operations-opsec-education-fund/
Heather McGhee	None	https://www.politifact.com/personalities/heather-mcghee/
John Stockton	None	https://www.politifact.com/personalities/john-stockton/
Gordon Hintz	Democrat	https://www.politifact.com/personalities/gordon-hintz/
Universal News Portal	None	https://www.politifact.com/personalities/universal-news-portal/
Ken Mercer	Republican	https://www.politifact.com/personalities/ken-mercer/
Republican presidents	Republican	https://www.politifact.com/personalities/republican-presidents/
Christine Sinicki	Democrat	https://www.politifact.com/personalities/christine-sinicki/
Craig Thompson	State official	https://www.politifact.com/personalities/craig-thompson/
Ohio Alliance for Retired Americans	None	https://www.politifact.com/personalities/ohio-alliance-retired-americans/
Drew Ferguson	Republican	https://www.politifact.com/personalities/drew-ferguson/
Joe DeFelice	Republican	https://www.politifact.com/personalities/joe-defelice/
David Gill	Democrat	https://www.politifact.com/personalities/david-gill/
